experiment_id,met_id,ms_id,measurement_replicate,labelled_atom_ids,unlabelled_atoms,mass_isotope,intensity,intensity_std_error,time
exp1,R5P,R5P,1,"[1,2,3,4,5]",,2,0.063182888,0.002,160
exp1,R5P,R5P,1,"[1,2,3,4,5]",,3,0.082574344,0.002,160
exp1,R5P,R5P,1,"[1,2,3,4,5]",,4,0.037185313,0.002,160
exp1,R5P,R5P,1,"[1,2,3,4,5]",,5,0.395917783,0.002,160
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,0,0.985572588,0.002,0
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,1,NA,0.002,0
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,2,NA,0.002,0
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,3,0.004224075,0.002,0
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,4,0.004459301,0.002,0
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,5,0.005744036,0.002,0
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,0,0.123977545,0.002,10
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,1,0.008493158,0.002,10
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,2,0.098763496,0.002,10
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,3,0.085781926,0.002,10
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,4,0.025096388,0.002,10
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,5,0.657887486,0.002,10
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,0,0.103551419,0.002,20
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,1,0.006857476,0.002,20
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,2,0.091823581,0.002,20
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,3,0.077185394,0.002,20
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,4,0.01740689,0.002,20
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,5,0.70317524,0.002,20
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,0,0.085358477,0.002,40
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,1,0.006939123,0.002,40
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,2,0.083839389,0.002,40
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,3,0.073105538,0.002,40
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,4,0.017096367,0.002,40
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,5,0.733661108,0.002,40
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,0,0.092538096,0.002,80
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,1,0.007399136,0.002,80
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,2,0.08692266,0.002,80
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,3,0.074468805,0.002,80
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,4,0.01957751,0.002,80
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,5,0.719093793,0.002,80
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,0,0.075513394,0.002,160
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,1,0.00472855,0.002,160
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,2,0.069752619,0.002,160
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,3,0.060665102,0.002,160
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,4,0.010435093,0.002,160
exp1,Ribulose-5-phosphate,Ribulose-5-phosphate,1,"[1,2,3,4,5]",,5,0.778905241,0.002,160
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,0,0.984852032,0.002,0
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,1,NA,0.002,0
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,2,NA,0.002,0
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,3,0.001858426,0.002,0
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,4,0.00069,0.002,0
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,5,0.003092269,0.002,0
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,6,0.003636569,0.002,0
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,7,0.005870849,0.002,0
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,0,0.266215333,0.002,10
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,1,0.007113508,0.002,10
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,2,0.051529182,0.002,10
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,3,0.028811698,0.002,10
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,4,0.074784421,0.002,10
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,5,0.126299988,0.002,10
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,6,0.046858661,0.002,10
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,7,0.398387209,0.002,10
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,0,0.155426201,0.002,20
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,1,0.010636778,0.002,20
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,2,0.055966446,0.002,20
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,3,0.034473089,0.002,20
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,4,0.084119885,0.002,20
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,5,0.136775486,0.002,20
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,6,0.051072986,0.002,20
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,7,0.471529129,0.002,20
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,0,0.199309236,0.002,40
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,1,0.004256706,0.002,40
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,2,0.04203792,0.002,40
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,3,0.029676869,0.002,40
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,4,0.073511099,0.002,40
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,5,0.123130858,0.002,40
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,6,0.056780358,0.002,40
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,7,0.471296954,0.002,40
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,0,0.214535678,0.002,80
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,1,0.007253455,0.002,80
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,2,0.045445064,0.002,80
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,3,0.031999963,0.002,80
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,4,0.077648153,0.002,80
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,5,0.117202387,0.002,80
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,6,0.056566638,0.002,80
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,7,0.449348662,0.002,80
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,0,0.124204216,0.002,160
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,1,0.003924788,0.002,160
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,2,0.048206103,0.002,160
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,3,0.032468718,0.002,160
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,4,0.076462554,0.002,160
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,5,0.122239036,0.002,160
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,6,0.055920335,0.002,160
exp1,S7P,S7P,1,"[1,2,3,4,5,6,7]",,7,0.536574249,0.002,160
exp1,Suc,Suc,1,"[1,2,3,4]",,0,0.995164747,0.002,0
exp1,Suc,Suc,1,"[1,2,3,4]",,1,0.004835253,0.002,0
exp1,Suc,Suc,1,"[1,2,3,4]",,2,NA,0.002,0
exp1,Suc,Suc,1,"[1,2,3,4]",,3,NA,0.002,0
exp1,Suc,Suc,1,"[1,2,3,4]",,4,NA,0.002,0
exp1,Suc,Suc,1,"[1,2,3,4]",,0,1,0.002,10
exp1,Suc,Suc,1,"[1,2,3,4]",,1,NA,0.002,10
exp1,Suc,Suc,1,"[1,2,3,4]",,2,NA,0.002,10
exp1,Suc,Suc,1,"[1,2,3,4]",,3,NA,0.002,10
exp1,Suc,Suc,1,"[1,2,3,4]",,4,NA,0.002,10
exp1,Suc,Suc,1,"[1,2,3,4]",,0,0.984008034,0.002,20
exp1,Suc,Suc,1,"[1,2,3,4]",,1,0.007731392,0.002,20
exp1,Suc,Suc,1,"[1,2,3,4]",,2,0.008260575,0.002,20
exp1,Suc,Suc,1,"[1,2,3,4]",,3,NA,0.002,20
exp1,Suc,Suc,1,"[1,2,3,4]",,4,NA,0.002,20
exp1,Suc,Suc,1,"[1,2,3,4]",,0,0.959932974,0.002,40
exp1,Suc,Suc,1,"[1,2,3,4]",,1,0.00996119,0.002,40
exp1,Suc,Suc,1,"[1,2,3,4]",,2,0.030024836,0.002,40
exp1,Suc,Suc,1,"[1,2,3,4]",,3,8.10E-05,0.002,40
exp1,Suc,Suc,1,"[1,2,3,4]",,4,NA,0.002,40
exp1,Suc,Suc,1,"[1,2,3,4]",,0,0.92926331,0.002,80
exp1,Suc,Suc,1,"[1,2,3,4]",,1,0.016538163,0.002,80
exp1,Suc,Suc,1,"[1,2,3,4]",,2,0.052801919,0.002,80
exp1,Suc,Suc,1,"[1,2,3,4]",,3,0.001396608,0.002,80
exp1,Suc,Suc,1,"[1,2,3,4]",,4,NA,0.002,80
exp1,Suc,Suc,1,"[1,2,3,4]",,0,0.785408192,0.002,160
exp1,Suc,Suc,1,"[1,2,3,4]",,1,0.056461386,0.002,160
exp1,Suc,Suc,1,"[1,2,3,4]",,2,0.146886043,0.002,160
exp1,Suc,Suc,1,"[1,2,3,4]",,3,0.011244379,0.002,160
exp1,Suc,Suc,1,"[1,2,3,4]",,4,NA,0.002,160
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,0,0.617885213,0.002,0
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,1,0.25243773,0.002,0
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,2,0.058439811,0.002,0
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,3,0.015128984,0.002,0
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,4,0.011979599,0.002,0
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,5,0.028633337,0.002,0
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,6,0.015495327,0.002,0
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,0,0.7140278,0.002,10
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,1,0.163027264,0.002,10
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,2,0.025238534,0.002,10
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,3,0.020858355,0.002,10
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,4,0.007196507,0.002,10
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,5,0.05686939,0.002,10
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,6,0.012782149,0.002,10
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,0,0.674030231,0.002,20
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,1,0.126990407,0.002,20
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,2,0.054504796,0.002,20
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,3,0.013648786,0.002,20
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,4,0.027489269,0.002,20
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,5,0.087360299,0.002,20
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,6,0.015976212,0.002,20
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,0,0.660070567,0.002,40
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,1,0.113899777,0.002,40
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,2,0.045683658,0.002,40
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,3,0.069252419,0.002,40
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,4,0.037415842,0.002,40
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,5,0.045930325,0.002,40
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,6,0.027747414,0.002,40
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,0,0.674106885,0.002,80
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,1,0.141601341,0.002,80
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,2,0.012652967,0.002,80
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,3,0.025212526,0.002,80
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,4,0.030329578,0.002,80
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,5,0.092014501,0.002,80
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,6,0.024082202,0.002,80
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,0,0.716557267,0.002,160
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,1,0.183288754,0.002,160
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,2,0.010424143,0.002,160
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,3,0.006693513,0.002,160
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,4,0.020466202,0.002,160
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,5,0.040432815,0.002,160
exp1,SucCoA,SucCoA,1,"[1,2,3,4,5,6]",,6,0.022137305,0.002,160
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,0,0.990440258,0.002,0
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,1,NA,0.002,0
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,2,NA,0.002,0
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,3,0.003237728,0.002,0
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,4,3.52E-05,0.002,0
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,5,0.006286834,0.002,0
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,0,0.146234766,0.002,10
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,1,0.004066949,0.002,10
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,2,0.090075327,0.002,10
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,3,0.081527459,0.002,10
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,4,0.021541157,0.002,10
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,5,0.656554342,0.002,10
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,0,0.134457243,0.002,20
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,1,0.003678785,0.002,20
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,2,0.084150243,0.002,20
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,3,0.078807623,0.002,20
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,4,0.019867576,0.002,20
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,5,0.679038531,0.002,20
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,0,0.108186376,0.002,40
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,1,0.000111,0.002,40
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,2,0.079412993,0.002,40
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,3,0.069312343,0.002,40
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,4,0.01824802,0.002,40
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,5,0.724729475,0.002,40
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,0,0.116711541,0.002,80
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,1,0.003364326,0.002,80
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,2,0.081825839,0.002,80
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,3,0.07453246,0.002,80
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,4,0.024588735,0.002,80
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,5,0.6989771,0.002,80
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,0,0.096223409,0.002,160
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,1,NA,0.002,160
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,2,0.066425489,0.002,160
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,3,0.060531468,0.002,160
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,4,0.01193392,0.002,160
exp1,Xylulose-5-phosphate,Xylulose-5-phosphate,1,"[1,2,3,4,5]",,5,0.764885713,0.002,160
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,0,0.861509654,0.002,0
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,1,0.023017266,0.002,0
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,2,NA,0.002,0
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,3,0.010817432,0.002,0
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,4,0.041819622,0.002,0
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,5,0.012876272,0.002,0
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,6,0.049959755,0.002,0
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,0,0.593292357,0.002,10
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,1,0.04437364,0.002,10
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,2,0.030684229,0.002,10
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,3,0.040804753,0.002,10
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,4,0.053541905,0.002,10
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,5,0.025459392,0.002,10
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,6,0.211843723,0.002,10
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,0,0.559872069,0.002,20
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,1,0.040757715,0.002,20
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,2,0.023425797,0.002,20
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,3,0.05440764,0.002,20
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,4,0.067018648,0.002,20
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,5,0.015427641,0.002,20
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,6,0.239090489,0.002,20
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,0,0.638581133,0.002,40
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,1,0.023157087,0.002,40
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,2,0.007460441,0.002,40
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,3,0.040045498,0.002,40
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,4,0.016629007,0.002,40
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,5,0.016139705,0.002,40
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,6,0.25798713,0.002,40
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,0,0.591401719,0.002,80
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,1,0.031112069,0.002,80
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,2,0.012070092,0.002,80
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,3,0.038433104,0.002,80
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,4,0.043164607,0.002,80
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,5,0.011100823,0.002,80
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,6,0.272717586,0.002,80
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,0,0.515433459,0.002,160
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,1,0.02449588,0.002,160
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,2,NA,0.002,160
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,3,0.041296308,0.002,160
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,4,0.029989103,0.002,160
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,5,0.025560582,0.002,160
exp1,FBP,FBP,1,"[1,2,3,4,5,6]",,6,0.363224668,0.002,160
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,0,0.944194987,0.002,0
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,1,0.042020661,0.002,0
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,2,0.013189671,0.002,0
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,3,NA,0.002,0
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,4,0.000301,0.002,0
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,5,0.000294,0.002,0
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,6,NA,0.002,0
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,0,0.877342657,0.002,10
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,1,0.023510585,0.002,10
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,2,0.09647256,0.002,10
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,3,0.002107094,0.002,10
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,4,NA,0.002,10
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,5,0.000567,0.002,10
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,6,NA,0.002,10
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,0,0.847150076,0.002,20
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,1,0.030551761,0.002,20
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,2,0.113608101,0.002,20
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,3,0.007537144,0.002,20
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,4,1.07E-05,0.002,20
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,5,0.001133724,0.002,20
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,6,8.48E-06,0.002,20
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,0,0.816777167,0.002,40
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,1,0.028887411,0.002,40
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,2,0.139106886,0.002,40
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,3,0.011626307,0.002,40
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,4,0.001701866,0.002,40
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,5,0.001878348,0.002,40
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,6,2.20E-05,0.002,40
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,0,0.786071897,0.002,80
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,1,0.024229506,0.002,80
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,2,0.169444396,0.002,80
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,3,0.013069735,0.002,80
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,4,0.004304401,0.002,80
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,5,0.00282658,0.002,80
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,6,5.35E-05,0.002,80
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,0,0.662562642,0.002,160
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,1,0.025870413,0.002,160
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,2,0.257678125,0.002,160
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,3,0.028234018,0.002,160
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,4,0.01661178,0.002,160
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,5,0.008713142,0.002,160
exp2,Cit,Cit,2,"[1,2,3,4,5,6]",,6,0.00033,0.002,160
exp2,3PG,3PG,2,"[1,2,3]",,0,0.95446657,0.002,0
exp2,3PG,3PG,2,"[1,2,3]",,1,NA,0.002,0
exp2,3PG,3PG,2,"[1,2,3]",,2,NA,0.002,0
exp2,3PG,3PG,2,"[1,2,3]",,3,0.04553343,0.002,0
exp2,3PG,3PG,2,"[1,2,3]",,0,0.265421105,0.002,10
exp2,3PG,3PG,2,"[1,2,3]",,1,0.010785349,0.002,10
exp2,3PG,3PG,2,"[1,2,3]",,2,0.015839227,0.002,10
exp2,3PG,3PG,2,"[1,2,3]",,3,0.707954318,0.002,10
exp2,3PG,3PG,2,"[1,2,3]",,0,0.231563892,0.002,20
exp2,3PG,3PG,2,"[1,2,3]",,1,0.007980094,0.002,20
